base_model,variant_id,dc_solution,iteration,CONTEXT,ZEROSHOT,delta
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,14.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,15.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,16.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,17.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,18.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,19.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,20.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,21.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,22.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,23.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,24.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,25.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,26.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,27.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,28.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,29.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,30.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,31.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,32.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,33.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,34.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,35.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,36.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,37.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,38.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,39.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,40.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,41.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,42.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,43.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,44.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,45.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,46.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,47.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,48.0,3,4,-1
gemma3,gemma3_normative2,LVAC-LVDC interlink converter,49.0,3,4,-1
gemma3,gemma3_normative2,Network design tool for DC solutions,0.0,4,4,0
gemma3,gemma3_normative2,Network design tool for DC solutions,1.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,2.0,4,4,0
gemma3,gemma3_normative2,Network design tool for DC solutions,3.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,4.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,5.0,4,4,0
gemma3,gemma3_normative2,Network design tool for DC solutions,6.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,7.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,8.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,9.0,4,4,0
gemma3,gemma3_normative2,Network design tool for DC solutions,10.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,11.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,12.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,13.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,14.0,4,4,0
gemma3,gemma3_normative2,Network design tool for DC solutions,15.0,4,4,0
gemma3,gemma3_normative2,Network design tool for DC solutions,16.0,4,4,0
gemma3,gemma3_normative2,Network design tool for DC solutions,17.0,4,4,0
gemma3,gemma3_normative2,Network design tool for DC solutions,18.0,4,4,0
gemma3,gemma3_normative2,Network design tool for DC solutions,19.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,20.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,21.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,22.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,23.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,24.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,25.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,26.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,27.0,4,4,0
gemma3,gemma3_normative2,Network design tool for DC solutions,28.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,29.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,30.0,4,4,0
gemma3,gemma3_normative2,Network design tool for DC solutions,31.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,32.0,4,4,0
gemma3,gemma3_normative2,Network design tool for DC solutions,33.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,34.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,35.0,4,4,0
gemma3,gemma3_normative2,Network design tool for DC solutions,36.0,4,4,0
gemma3,gemma3_normative2,Network design tool for DC solutions,37.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,38.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,39.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,40.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,41.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,42.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,43.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,44.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,45.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,46.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,47.0,4,4,0
gemma3,gemma3_normative2,Network design tool for DC solutions,48.0,4,3,1
gemma3,gemma3_normative2,Network design tool for DC solutions,49.0,4,3,1
gemma3,gemma3_normative2,Protection DC system design tool,0.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,1.0,4,3,1
gemma3,gemma3_normative2,Protection DC system design tool,2.0,4,3,1
gemma3,gemma3_normative2,Protection DC system design tool,3.0,4,3,1
gemma3,gemma3_normative2,Protection DC system design tool,4.0,4,3,1
gemma3,gemma3_normative2,Protection DC system design tool,5.0,4,3,1
gemma3,gemma3_normative2,Protection DC system design tool,6.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,7.0,4,3,1
gemma3,gemma3_normative2,Protection DC system design tool,8.0,4,3,1
gemma3,gemma3_normative2,Protection DC system design tool,9.0,4,3,1
gemma3,gemma3_normative2,Protection DC system design tool,10.0,4,3,1
gemma3,gemma3_normative2,Protection DC system design tool,11.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,12.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,13.0,4,3,1
gemma3,gemma3_normative2,Protection DC system design tool,14.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,15.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,16.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,17.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,18.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,19.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,20.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,21.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,22.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,23.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,24.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,25.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,26.0,4,3,1
gemma3,gemma3_normative2,Protection DC system design tool,27.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,28.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,29.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,30.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,31.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,32.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,33.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,34.0,4,3,1
gemma3,gemma3_normative2,Protection DC system design tool,35.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,36.0,4,3,1
gemma3,gemma3_normative2,Protection DC system design tool,37.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,38.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,39.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,40.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,41.0,4,3,1
gemma3,gemma3_normative2,Protection DC system design tool,42.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,43.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,44.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,45.0,4,3,1
gemma3,gemma3_normative2,Protection DC system design tool,46.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,47.0,4,4,0
gemma3,gemma3_normative2,Protection DC system design tool,48.0,4,3,1
gemma3,gemma3_normative2,Protection DC system design tool,49.0,4,3,1
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,0.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,1.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,2.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,3.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,4.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,5.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,6.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,7.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,8.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,9.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,10.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,11.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,12.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,13.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,14.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,15.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,16.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,17.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,18.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,19.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,20.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,21.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,22.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,23.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,24.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,25.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,26.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,27.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,28.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,29.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,30.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,31.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,32.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,33.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,34.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,35.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,36.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,37.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,38.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,39.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,40.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,41.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,42.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,43.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,44.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,45.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,46.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,47.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,48.0,4,4,0
gemma3,gemma3_normative2,Semiconductor-based circuit breaker,49.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,0.0,4,3,1
gemma3,gemma3_normative2,Smart and sustainable DC cables,1.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,2.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,3.0,4,3,1
gemma3,gemma3_normative2,Smart and sustainable DC cables,4.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,5.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,6.0,4,3,1
gemma3,gemma3_normative2,Smart and sustainable DC cables,7.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,8.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,9.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,10.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,11.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,12.0,4,3,1
gemma3,gemma3_normative2,Smart and sustainable DC cables,13.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,14.0,4,3,1
gemma3,gemma3_normative2,Smart and sustainable DC cables,15.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,16.0,4,3,1
gemma3,gemma3_normative2,Smart and sustainable DC cables,17.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,18.0,4,3,1
gemma3,gemma3_normative2,Smart and sustainable DC cables,19.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,20.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,21.0,4,3,1
gemma3,gemma3_normative2,Smart and sustainable DC cables,22.0,4,3,1
gemma3,gemma3_normative2,Smart and sustainable DC cables,23.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,24.0,4,3,1
gemma3,gemma3_normative2,Smart and sustainable DC cables,25.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,26.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,27.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,28.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,29.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,30.0,4,3,1
gemma3,gemma3_normative2,Smart and sustainable DC cables,31.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,32.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,33.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,34.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,35.0,4,3,1
gemma3,gemma3_normative2,Smart and sustainable DC cables,36.0,4,3,1
gemma3,gemma3_normative2,Smart and sustainable DC cables,37.0,4,3,1
gemma3,gemma3_normative2,Smart and sustainable DC cables,38.0,4,3,1
gemma3,gemma3_normative2,Smart and sustainable DC cables,39.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,40.0,4,3,1
gemma3,gemma3_normative2,Smart and sustainable DC cables,41.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,42.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,43.0,4,3,1
gemma3,gemma3_normative2,Smart and sustainable DC cables,44.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,45.0,4,3,1
gemma3,gemma3_normative2,Smart and sustainable DC cables,46.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,47.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,48.0,4,4,0
gemma3,gemma3_normative2,Smart and sustainable DC cables,49.0,4,3,1
gemma3,gemma3_normative2,Solid-state circuit breaker,0.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,1.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,2.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,3.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,4.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,5.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,6.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,7.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,8.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,9.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,10.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,11.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,12.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,13.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,14.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,15.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,16.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,17.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,18.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,19.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,20.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,21.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,22.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,23.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,24.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,25.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,26.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,27.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,28.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,29.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,30.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,31.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,32.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,33.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,34.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,35.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,36.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,37.0,4,4,0
gemma3,gemma3_normative2,Solid-state circuit breaker,38.0,4,4,0
