row_id,base_model,variant_id,model,barrier_id,official_label,model_label,label_status,barrier_id_status,is_hallucinated,iteration,timestamp,truncated
subject_matter2_gemma3_54_b11,gemma3,subject_matter2_gemma3,subject_matter2,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,54,20250808_115016,no
generalist_llama_55_b1,llama,generalist_llama,generalist,1,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,False,55,20250808_121210,no
generalist_llama_55_b2,llama,generalist_llama,generalist,2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,55,20250808_121210,no
generalist_llama_55_b3,llama,generalist_llama,generalist,3,incompatibility of DC systems components,Incompatibility of DC systems components,matched,wrong_id_matchable,False,55,20250808_121210,no
generalist_llama_55_b4,llama,generalist_llama,generalist,4,high costs of DC solutions,High costs of DC solutions,matched,wrong_id_matchable,False,55,20250808_121210,no
generalist_llama_55_b5,llama,generalist_llama,generalist,5,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,False,55,20250808_121210,no
generalist2_llama_55_b1,llama,generalist2_llama,generalist2,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,55,20250808_121210,no
generalist2_llama_55_b2,llama,generalist2_llama,generalist2,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,55,20250808_121210,no
generalist2_llama_55_b3,llama,generalist2_llama,generalist2,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,55,20250808_121210,no
generalist2_llama_55_b4,llama,generalist2_llama,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,55,20250808_121210,no
generalist2_llama_55_b5,llama,generalist2_llama,generalist2,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,55,20250808_121210,no
normative_llama_55_b5,llama,normative_llama,normative,5,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,False,55,20250808_121210,no
normative_llama_55_b7,llama,normative_llama,normative,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,55,20250808_121210,no
normative_llama_55_b9,llama,normative_llama,normative,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,False,55,20250808_121210,no
normative_llama_55_b10,llama,normative_llama,normative,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,False,55,20250808_121210,no
normative_llama_55_b11,llama,normative_llama,normative,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,55,20250808_121210,no
normative2_llama_55_b1,llama,normative2_llama,normative2,1,"power losses, quality and safety issues","Power losses, quality and safety issues",matched,correct_id,False,55,20250808_121210,no
normative2_llama_55_b2,llama,normative2_llama,normative2,2,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,False,55,20250808_121210,no
normative2_llama_55_b3,llama,normative2_llama,normative2,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,55,20250808_121210,no
normative2_llama_55_b4,llama,normative2_llama,normative2,4,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,False,55,20250808_121210,no
normative2_llama_55_b5,llama,normative2_llama,normative2,5,incompatibility of DC systems components,Incompatibility of DC systems components,matched,wrong_id_matchable,False,55,20250808_121210,no
subject_matter_llama_55_b1,llama,subject_matter_llama,subject_matter,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,55,20250808_121210,no
subject_matter_llama_55_b2,llama,subject_matter_llama,subject_matter,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,55,20250808_121210,no
subject_matter_llama_55_b3,llama,subject_matter_llama,subject_matter,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,55,20250808_121210,no
subject_matter_llama_55_b4,llama,subject_matter_llama,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,55,20250808_121210,no
subject_matter_llama_55_b5,llama,subject_matter_llama,subject_matter,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,55,20250808_121210,no
subject_matter2_llama_55_b1,llama,subject_matter2_llama,subject_matter2,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,55,20250808_121210,no
subject_matter2_llama_55_b2,llama,subject_matter2_llama,subject_matter2,2,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,False,55,20250808_121210,no
subject_matter2_llama_55_b3,llama,subject_matter2_llama,subject_matter2,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,55,20250808_121210,no
subject_matter2_llama_55_b4,llama,subject_matter2_llama,subject_matter2,4,incompatibility of DC systems components,Incompatibility of DC systems components,matched,wrong_id_matchable,False,55,20250808_121210,no
subject_matter2_llama_55_b5,llama,subject_matter2_llama,subject_matter2,5,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,False,55,20250808_121210,no
generalist_mistral_55_b1,mistral,generalist_mistral,generalist,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,55,20250808_121210,no
generalist_mistral_55_b2,mistral,generalist_mistral,generalist,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,55,20250808_121210,no
generalist_mistral_55_b3,mistral,generalist_mistral,generalist,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,55,20250808_121210,no
generalist_mistral_55_b4,mistral,generalist_mistral,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,55,20250808_121210,no
generalist_mistral_55_b5,mistral,generalist_mistral,generalist,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,55,20250808_121210,no
generalist2_mistral_55_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,55,20250808_121210,no
generalist2_mistral_55_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,55,20250808_121210,no
generalist2_mistral_55_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,55,20250808_121210,no
generalist2_mistral_55_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,55,20250808_121210,no
generalist2_mistral_55_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,55,20250808_121210,no
generalist2_mistral_55_b6,mistral,generalist2_mistral,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,False,55,20250808_121210,yes
normative_mistral_55_b1,mistral,normative_mistral,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,55,20250808_121210,no
normative_mistral_55_b2,mistral,normative_mistral,normative,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,55,20250808_121210,no
normative_mistral_55_b3,mistral,normative_mistral,normative,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,55,20250808_121210,no
normative_mistral_55_b4,mistral,normative_mistral,normative,4,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,False,55,20250808_121210,no
normative_mistral_55_b5,mistral,normative_mistral,normative,5,high costs of DC solutions,high costs of DC solutions,matched,wrong_id_matchable,False,55,20250808_121210,no
normative2_mistral_55_b1,mistral,normative2_mistral,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,55,20250808_121210,no
normative2_mistral_55_b2,mistral,normative2_mistral,normative2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,55,20250808_121210,no
normative2_mistral_55_b3,mistral,normative2_mistral,normative2,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,55,20250808_121210,no
normative2_mistral_55_b4,mistral,normative2_mistral,normative2,4,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,False,55,20250808_121210,no
normative2_mistral_55_b5,mistral,normative2_mistral,normative2,5,incompatibility of DC systems components,incompatibility of DC systems components,matched,wrong_id_matchable,False,55,20250808_121210,no
