row_id,variant_id,base_model,model,rating,label,iteration,timestamp,raw_response
mistral_generalist2_07_20250805_231530,mistral_generalist2,mistral,generalist2,3,Feasible,7,20250805_231530, 3 - Feasible
mistral_normative_07_20250805_231530,mistral_normative,mistral,normative,3,Feasible,7,20250805_231530, 3 - Feasible
mistral_normative2_07_20250805_231530,mistral_normative2,mistral,normative2,3,Feasible,7,20250805_231530, 3 - Feasible
mistral_subject_matter_07_20250805_231530,mistral_subject_matter,mistral,subject_matter,3,Feasible,7,20250805_231530, 3 - Feasible
mistral_subject_matter2_07_20250805_231530,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,7,20250805_231530, 3 - Feasible
gemma3_generalist_07_20250805_231530,gemma3_generalist,gemma3,generalist,3,Feasible,7,20250805_231530,3 - Feasible
gemma3_generalist2_07_20250805_231530,gemma3_generalist2,gemma3,generalist2,3,Feasible,7,20250805_231530,3 - Feasible
gemma3_normative_07_20250805_231530,gemma3_normative,gemma3,normative,3,Feasible,7,20250805_231530,3 - Feasible
gemma3_normative2_07_20250805_231530,gemma3_normative2,gemma3,normative2,3,Feasible,7,20250805_231530,3 - Feasible
gemma3_subject_matter_07_20250805_231530,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,7,20250805_231530,3 - Feasible
gemma3_subject_matter2_07_20250805_231530,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,7,20250805_231530,3 - Feasible
llama_generalist_08_20250805_232403,llama_generalist,llama,generalist,1,Not feasible,8,20250805_232403,"1 - Not feasible
"
llama_generalist2_08_20250805_232403,llama_generalist2,llama,generalist2,3,Feasible,8,20250805_232403,"3 - Feasible
"
llama_normative_08_20250805_232403,llama_normative,llama,normative,4,Very feasible,8,20250805_232403,"4 - Very feasible
"
llama_normative2_08_20250805_232403,llama_normative2,llama,normative2,3,Feasible,8,20250805_232403,"3 - Feasible
"
llama_subject_matter_08_20250805_232403,llama_subject_matter,llama,subject_matter,2,Somewhat feasible,8,20250805_232403,"2 - Somewhat feasible
"
llama_subject_matter2_08_20250805_232403,llama_subject_matter2,llama,subject_matter2,4,Very feasible,8,20250805_232403,"4 - Very feasible
"
mistral_generalist_08_20250805_232403,mistral_generalist,mistral,generalist,3,Feasible,8,20250805_232403, 3 - Feasible
mistral_generalist2_08_20250805_232403,mistral_generalist2,mistral,generalist2,3,Feasible,8,20250805_232403, 3 - Feasible
mistral_normative_08_20250805_232403,mistral_normative,mistral,normative,3,Feasible,8,20250805_232403, 3 - Feasible
mistral_normative2_08_20250805_232403,mistral_normative2,mistral,normative2,3,Feasible,8,20250805_232403, 3 - Feasible
mistral_subject_matter_08_20250805_232403,mistral_subject_matter,mistral,subject_matter,3,Feasible,8,20250805_232403, 3 - Feasible
mistral_subject_matter2_08_20250805_232403,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,8,20250805_232403, 3 - Feasible
gemma3_generalist_08_20250805_232403,gemma3_generalist,gemma3,generalist,3,Feasible,8,20250805_232403,3 - Feasible
gemma3_generalist2_08_20250805_232403,gemma3_generalist2,gemma3,generalist2,3,Feasible,8,20250805_232403,3 - Feasible
gemma3_normative_08_20250805_232403,gemma3_normative,gemma3,normative,3,Feasible,8,20250805_232403,3 - Feasible
gemma3_normative2_08_20250805_232403,gemma3_normative2,gemma3,normative2,3,Feasible,8,20250805_232403,3 - Feasible
gemma3_subject_matter_08_20250805_232403,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,8,20250805_232403,3 - Feasible
gemma3_subject_matter2_08_20250805_232403,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,8,20250805_232403,3 - Feasible
llama_generalist_09_20250805_234236,llama_generalist,llama,generalist,3,Feasible,9,20250805_234236,"3 - Feasible
"
llama_generalist2_09_20250805_234236,llama_generalist2,llama,generalist2,3,Feasible,9,20250805_234236,"3 - Feasible
"
llama_normative_09_20250805_234236,llama_normative,llama,normative,3,Feasible,9,20250805_234236,"3 - Feasible
"
llama_normative2_09_20250805_234236,llama_normative2,llama,normative2,3,Feasible,9,20250805_234236,"3 - Feasible
"
llama_subject_matter_09_20250805_234236,llama_subject_matter,llama,subject_matter,3,Feasible,9,20250805_234236,"3 - Feasible
"
llama_subject_matter2_09_20250805_234236,llama_subject_matter2,llama,subject_matter2,3,Feasible,9,20250805_234236,"3 - Feasible
"
mistral_generalist_09_20250805_234236,mistral_generalist,mistral,generalist,3,Feasible,9,20250805_234236, 3 - Feasible
mistral_generalist2_09_20250805_234236,mistral_generalist2,mistral,generalist2,3,Feasible,9,20250805_234236, 3 - Feasible
mistral_normative_09_20250805_234236,mistral_normative,mistral,normative,3,Feasible,9,20250805_234236, 3 - Feasible
mistral_normative2_09_20250805_234236,mistral_normative2,mistral,normative2,3,Feasible,9,20250805_234236, 3 - Feasible
mistral_subject_matter_09_20250805_234236,mistral_subject_matter,mistral,subject_matter,3,Feasible,9,20250805_234236, 3 - Feasible
mistral_subject_matter2_09_20250805_234236,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,9,20250805_234236, 3 - Feasible
gemma3_generalist_09_20250805_234236,gemma3_generalist,gemma3,generalist,3,Feasible,9,20250805_234236,3 - Feasible
gemma3_generalist2_09_20250805_234236,gemma3_generalist2,gemma3,generalist2,3,Feasible,9,20250805_234236,3 - Feasible
gemma3_normative_09_20250805_234236,gemma3_normative,gemma3,normative,3,Feasible,9,20250805_234236,3 - Feasible
gemma3_normative2_09_20250805_234236,gemma3_normative2,gemma3,normative2,3,Feasible,9,20250805_234236,3 - Feasible
gemma3_subject_matter_09_20250805_234236,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,9,20250805_234236,3 - Feasible
gemma3_subject_matter2_09_20250805_234236,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,9,20250805_234236,3 - Feasible
llama_generalist_10_20250805_234427,llama_generalist,llama,generalist,4,Very feasible,10,20250805_234427,"4 - Very feasible
"
llama_generalist2_10_20250805_234427,llama_generalist2,llama,generalist2,3,Feasible,10,20250805_234427,"3 - Feasible
"
llama_normative_10_20250805_234427,llama_normative,llama,normative,2,Somewhat feasible,10,20250805_234427,"2 - Somewhat feasible
"
llama_normative2_10_20250805_234427,llama_normative2,llama,normative2,2,Somewhat feasible,10,20250805_234427,"2 - Somewhat feasible
"
llama_subject_matter_10_20250805_234427,llama_subject_matter,llama,subject_matter,2,Somewhat feasible,10,20250805_234427,"2 - Somewhat feasible
"
llama_subject_matter2_10_20250805_234427,llama_subject_matter2,llama,subject_matter2,4,Very feasible,10,20250805_234427,"4 - Very feasible
"
mistral_generalist_10_20250805_234427,mistral_generalist,mistral,generalist,3,Feasible,10,20250805_234427, 3 - Feasible
mistral_generalist2_10_20250805_234427,mistral_generalist2,mistral,generalist2,3,Feasible,10,20250805_234427, 3 - Feasible
mistral_normative_10_20250805_234427,mistral_normative,mistral,normative,3,Feasible,10,20250805_234427, 3 - Feasible
mistral_normative2_10_20250805_234427,mistral_normative2,mistral,normative2,3,Feasible,10,20250805_234427, 3 - Feasible
mistral_subject_matter_10_20250805_234427,mistral_subject_matter,mistral,subject_matter,3,Feasible,10,20250805_234427, 3 - Feasible
mistral_subject_matter2_10_20250805_234427,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,10,20250805_234427, 3 - Feasible
gemma3_generalist_10_20250805_234427,gemma3_generalist,gemma3,generalist,3,Feasible,10,20250805_234427,3 - Feasible
gemma3_generalist2_10_20250805_234427,gemma3_generalist2,gemma3,generalist2,3,Feasible,10,20250805_234427,3 - Feasible
gemma3_normative_10_20250805_234427,gemma3_normative,gemma3,normative,3,Feasible,10,20250805_234427,3 - Feasible
gemma3_normative2_10_20250805_234427,gemma3_normative2,gemma3,normative2,3,Feasible,10,20250805_234427,3 - Feasible
gemma3_subject_matter_10_20250805_234427,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,10,20250805_234427,3 - Feasible
gemma3_subject_matter2_10_20250805_234427,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,10,20250805_234427,3 - Feasible
llama_generalist_11_20250805_234606,llama_generalist,llama,generalist,2,Somewhat feasible,11,20250805_234606,"2 - Somewhat feasible
"
llama_generalist2_11_20250805_234606,llama_generalist2,llama,generalist2,3,Feasible,11,20250805_234606,"3 - Feasible
"
llama_normative_11_20250805_234606,llama_normative,llama,normative,2,Somewhat feasible,11,20250805_234606,"2 - Somewhat feasible
"
llama_normative2_11_20250805_234606,llama_normative2,llama,normative2,2,Somewhat feasible,11,20250805_234606,"2 - Somewhat feasible
"
llama_subject_matter_11_20250805_234606,llama_subject_matter,llama,subject_matter,3,Feasible,11,20250805_234606,"3 - Feasible
"
llama_subject_matter2_11_20250805_234606,llama_subject_matter2,llama,subject_matter2,3,Feasible,11,20250805_234606,"3 - Feasible
"
mistral_generalist_11_20250805_234606,mistral_generalist,mistral,generalist,3,Feasible,11,20250805_234606, 3 - Feasible
mistral_generalist2_11_20250805_234606,mistral_generalist2,mistral,generalist2,3,Feasible,11,20250805_234606, 3 - Feasible
mistral_normative_11_20250805_234606,mistral_normative,mistral,normative,3,Feasible,11,20250805_234606, 3 - Feasible
mistral_normative2_11_20250805_234606,mistral_normative2,mistral,normative2,3,Feasible,11,20250805_234606, 3 - Feasible
mistral_subject_matter_11_20250805_234606,mistral_subject_matter,mistral,subject_matter,3,Feasible,11,20250805_234606, 3 - Feasible
mistral_subject_matter2_11_20250805_234606,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,11,20250805_234606, 3 - Feasible
gemma3_generalist_11_20250805_234606,gemma3_generalist,gemma3,generalist,3,Feasible,11,20250805_234606,3 - Feasible
gemma3_generalist2_11_20250805_234606,gemma3_generalist2,gemma3,generalist2,3,Feasible,11,20250805_234606,3 - Feasible
gemma3_normative_11_20250805_234606,gemma3_normative,gemma3,normative,3,Feasible,11,20250805_234606,3 - Feasible
gemma3_normative2_11_20250805_234606,gemma3_normative2,gemma3,normative2,3,Feasible,11,20250805_234606,3 - Feasible
gemma3_subject_matter_11_20250805_234606,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,11,20250805_234606,3 - Feasible
gemma3_subject_matter2_11_20250805_234606,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,11,20250805_234606,3 - Feasible
llama_generalist_12_20250805_234753,llama_generalist,llama,generalist,3,Feasible,12,20250805_234753,"3 - Feasible
"
llama_generalist2_12_20250805_234753,llama_generalist2,llama,generalist2,3,Feasible,12,20250805_234753,"3 - Feasible
"
llama_normative_12_20250805_234753,llama_normative,llama,normative,3,Feasible,12,20250805_234753,"3 - Feasible
"
llama_normative2_12_20250805_234753,llama_normative2,llama,normative2,3,Feasible,12,20250805_234753,"3 - Feasible
"
llama_subject_matter_12_20250805_234753,llama_subject_matter,llama,subject_matter,3,Feasible,12,20250805_234753,"3 - Feasible
"
llama_subject_matter2_12_20250805_234753,llama_subject_matter2,llama,subject_matter2,4,Very feasible,12,20250805_234753,"4 - Very feasible
"
mistral_generalist_12_20250805_234753,mistral_generalist,mistral,generalist,3,Feasible,12,20250805_234753, 3 - Feasible
mistral_generalist2_12_20250805_234753,mistral_generalist2,mistral,generalist2,3,Feasible,12,20250805_234753, 3 - Feasible
mistral_normative_12_20250805_234753,mistral_normative,mistral,normative,3,Feasible,12,20250805_234753, 3 - Feasible
mistral_normative2_12_20250805_234753,mistral_normative2,mistral,normative2,3,Feasible,12,20250805_234753, 3 - Feasible
mistral_subject_matter_12_20250805_234753,mistral_subject_matter,mistral,subject_matter,3,Feasible,12,20250805_234753, 3 - Feasible
mistral_subject_matter2_12_20250805_234753,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,12,20250805_234753, 3 - Feasible
gemma3_generalist_12_20250805_234753,gemma3_generalist,gemma3,generalist,3,Feasible,12,20250805_234753,3 - Feasible
gemma3_generalist2_12_20250805_234753,gemma3_generalist2,gemma3,generalist2,3,Feasible,12,20250805_234753,3 - Feasible
gemma3_normative_12_20250805_234753,gemma3_normative,gemma3,normative,3,Feasible,12,20250805_234753,3 - Feasible
gemma3_normative2_12_20250805_234753,gemma3_normative2,gemma3,normative2,3,Feasible,12,20250805_234753,3 - Feasible
gemma3_subject_matter_12_20250805_234753,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,12,20250805_234753,3 - Feasible
gemma3_subject_matter2_12_20250805_234753,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,12,20250805_234753,3 - Feasible
