source,row_id,base_model,variant_id,model,dc_solution,rating,label,condition,bias_type,anchor_level,iteration,timestamp
llm,phi4_normative_17_20250804_132105,phi4,phi4_normative,normative,DC-DC converter,4,Very important,NEU,,,17.0,20250804_132105
llm,phi4_normative2_17_20250804_132105,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,NEU,,,17.0,20250804_132105
llm,phi4_subject_matter_17_20250804_132105,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,NEU,,,17.0,20250804_132105
llm,phi4_subject_matter2_17_20250804_132105,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,NEU,,,17.0,20250804_132105
llm,phi4_generalist_18_20250804_133244,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,NEU,,,18.0,20250804_133244
llm,phi4_generalist2_18_20250804_133244,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,NEU,,,18.0,20250804_133244
llm,phi4_normative_18_20250804_133244,phi4,phi4_normative,normative,DC-DC converter,4,Very important,NEU,,,18.0,20250804_133244
llm,phi4_normative2_18_20250804_133244,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,NEU,,,18.0,20250804_133244
llm,phi4_subject_matter_18_20250804_133244,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,NEU,,,18.0,20250804_133244
llm,phi4_subject_matter2_18_20250804_133244,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,NEU,,,18.0,20250804_133244
llm,phi4_generalist_19_20250804_133722,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,NEU,,,19.0,20250804_133722
llm,phi4_generalist2_19_20250804_133722,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,NEU,,,19.0,20250804_133722
llm,phi4_normative_19_20250804_133722,phi4,phi4_normative,normative,DC-DC converter,4,Very important,NEU,,,19.0,20250804_133722
llm,phi4_normative2_19_20250804_133722,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,NEU,,,19.0,20250804_133722
llm,phi4_subject_matter_19_20250804_133722,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,NEU,,,19.0,20250804_133722
llm,phi4_subject_matter2_19_20250804_133722,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,NEU,,,19.0,20250804_133722
llm,phi4_generalist_20_20250804_134130,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,NEU,,,20.0,20250804_134130
llm,phi4_generalist2_20_20250804_134130,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,NEU,,,20.0,20250804_134130
llm,phi4_normative_20_20250804_134130,phi4,phi4_normative,normative,DC-DC converter,4,Very important,NEU,,,20.0,20250804_134130
llm,phi4_normative2_20_20250804_134130,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,NEU,,,20.0,20250804_134130
llm,phi4_subject_matter_20_20250804_134130,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,NEU,,,20.0,20250804_134130
llm,phi4_subject_matter2_20_20250804_134130,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,NEU,,,20.0,20250804_134130
llm,phi4_generalist_21_20250804_134324,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,NEU,,,21.0,20250804_134324
llm,phi4_generalist2_21_20250804_134324,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,NEU,,,21.0,20250804_134324
llm,phi4_normative_21_20250804_134324,phi4,phi4_normative,normative,DC-DC converter,4,Very important,NEU,,,21.0,20250804_134324
llm,phi4_normative2_21_20250804_134324,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,NEU,,,21.0,20250804_134324
llm,phi4_subject_matter_21_20250804_134324,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,NEU,,,21.0,20250804_134324
llm,phi4_subject_matter2_21_20250804_134324,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,NEU,,,21.0,20250804_134324
llm,phi4_generalist_22_20250804_134440,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,NEU,,,22.0,20250804_134440
llm,phi4_generalist2_22_20250804_134440,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,NEU,,,22.0,20250804_134440
llm,phi4_normative_22_20250804_134440,phi4,phi4_normative,normative,DC-DC converter,4,Very important,NEU,,,22.0,20250804_134440
llm,phi4_normative2_22_20250804_134440,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,NEU,,,22.0,20250804_134440
llm,phi4_subject_matter_22_20250804_134440,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,NEU,,,22.0,20250804_134440
llm,phi4_subject_matter2_22_20250804_134440,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,NEU,,,22.0,20250804_134440
llm,phi4_generalist_23_20250804_134930,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,NEU,,,23.0,20250804_134930
llm,phi4_generalist2_23_20250804_134930,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,NEU,,,23.0,20250804_134930
llm,phi4_normative_23_20250804_134930,phi4,phi4_normative,normative,DC-DC converter,4,Very important,NEU,,,23.0,20250804_134930
llm,phi4_normative2_23_20250804_134930,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,NEU,,,23.0,20250804_134930
llm,phi4_subject_matter_23_20250804_134930,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,NEU,,,23.0,20250804_134930
llm,phi4_subject_matter2_23_20250804_134930,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,NEU,,,23.0,20250804_134930
llm,phi4_generalist_24_20250804_135441,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,NEU,,,24.0,20250804_135441
llm,phi4_generalist2_24_20250804_135441,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,NEU,,,24.0,20250804_135441
llm,phi4_normative_24_20250804_135441,phi4,phi4_normative,normative,DC-DC converter,4,Very important,NEU,,,24.0,20250804_135441
llm,phi4_normative2_24_20250804_135441,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,NEU,,,24.0,20250804_135441
llm,phi4_subject_matter_24_20250804_135441,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,NEU,,,24.0,20250804_135441
llm,phi4_subject_matter2_24_20250804_135441,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,NEU,,,24.0,20250804_135441
llm,phi4_generalist_25_20250804_140855,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,NEU,,,25.0,20250804_140855
llm,phi4_generalist2_25_20250804_140855,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,NEU,,,25.0,20250804_140855
llm,phi4_normative_25_20250804_140855,phi4,phi4_normative,normative,DC-DC converter,4,Very important,NEU,,,25.0,20250804_140855
llm,phi4_normative2_25_20250804_140855,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,NEU,,,25.0,20250804_140855
llm,phi4_subject_matter_25_20250804_140855,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,NEU,,,25.0,20250804_140855
llm,phi4_subject_matter2_25_20250804_140855,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,NEU,,,25.0,20250804_140855
llm,phi4_generalist_26_20250804_141016,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,NEU,,,26.0,20250804_141016
llm,phi4_generalist2_26_20250804_141016,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,NEU,,,26.0,20250804_141016
llm,phi4_normative_26_20250804_141016,phi4,phi4_normative,normative,DC-DC converter,4,Very important,NEU,,,26.0,20250804_141016
llm,phi4_normative2_26_20250804_141016,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,NEU,,,26.0,20250804_141016
llm,phi4_subject_matter_26_20250804_141016,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,NEU,,,26.0,20250804_141016
llm,phi4_subject_matter2_26_20250804_141016,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,NEU,,,26.0,20250804_141016
llm,phi4_generalist_27_20250804_142235,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,NEU,,,27.0,20250804_142235
llm,phi4_generalist2_27_20250804_142235,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,NEU,,,27.0,20250804_142235
llm,phi4_normative_27_20250804_142235,phi4,phi4_normative,normative,DC-DC converter,4,Very important,NEU,,,27.0,20250804_142235
llm,phi4_normative2_27_20250804_142235,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,NEU,,,27.0,20250804_142235
llm,phi4_subject_matter_27_20250804_142235,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,NEU,,,27.0,20250804_142235
llm,phi4_subject_matter2_27_20250804_142235,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,NEU,,,27.0,20250804_142235
llm,phi4_generalist_28_20250804_144010,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,NEU,,,28.0,20250804_144010
llm,phi4_generalist2_28_20250804_144010,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,NEU,,,28.0,20250804_144010
llm,phi4_normative_28_20250804_144010,phi4,phi4_normative,normative,DC-DC converter,4,Very important,NEU,,,28.0,20250804_144010
llm,phi4_normative2_28_20250804_144010,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,NEU,,,28.0,20250804_144010
llm,phi4_subject_matter_28_20250804_144010,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,NEU,,,28.0,20250804_144010
llm,phi4_subject_matter2_28_20250804_144010,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,NEU,,,28.0,20250804_144010
llm,phi4_generalist_29_20250804_144615,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,NEU,,,29.0,20250804_144615
llm,phi4_generalist2_29_20250804_144615,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,NEU,,,29.0,20250804_144615
llm,phi4_normative_29_20250804_144615,phi4,phi4_normative,normative,DC-DC converter,4,Very important,NEU,,,29.0,20250804_144615
llm,phi4_normative2_29_20250804_144615,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,NEU,,,29.0,20250804_144615
llm,phi4_subject_matter_29_20250804_144615,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,NEU,,,29.0,20250804_144615
llm,phi4_subject_matter2_29_20250804_144615,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,NEU,,,29.0,20250804_144615
llm,phi4_generalist_30_20250804_145243,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,NEU,,,30.0,20250804_145243
llm,phi4_generalist2_30_20250804_145243,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,NEU,,,30.0,20250804_145243
llm,phi4_normative_30_20250804_145243,phi4,phi4_normative,normative,DC-DC converter,4,Very important,NEU,,,30.0,20250804_145243
llm,phi4_normative2_30_20250804_145243,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,NEU,,,30.0,20250804_145243
llm,phi4_subject_matter_30_20250804_145243,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,NEU,,,30.0,20250804_145243
llm,phi4_subject_matter2_30_20250804_145243,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,NEU,,,30.0,20250804_145243
llm,phi4_generalist_31_20250804_152034,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,NEU,,,31.0,20250804_152034
llm,phi4_generalist2_31_20250804_152034,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,NEU,,,31.0,20250804_152034
llm,phi4_normative_31_20250804_152034,phi4,phi4_normative,normative,DC-DC converter,4,Very important,NEU,,,31.0,20250804_152034
llm,phi4_normative2_31_20250804_152034,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,NEU,,,31.0,20250804_152034
llm,phi4_subject_matter_31_20250804_152034,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,NEU,,,31.0,20250804_152034
llm,phi4_subject_matter2_31_20250804_152034,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,NEU,,,31.0,20250804_152034
llm,phi4_generalist_32_20250804_153243,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,NEU,,,32.0,20250804_153243
llm,phi4_generalist2_32_20250804_153243,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,NEU,,,32.0,20250804_153243
llm,phi4_normative_32_20250804_153243,phi4,phi4_normative,normative,DC-DC converter,4,Very important,NEU,,,32.0,20250804_153243
llm,phi4_normative2_32_20250804_153243,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,NEU,,,32.0,20250804_153243
llm,phi4_subject_matter_32_20250804_153243,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,NEU,,,32.0,20250804_153243
llm,phi4_subject_matter2_32_20250804_153243,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,NEU,,,32.0,20250804_153243
llm,phi4_generalist_33_20250804_155054,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,NEU,,,33.0,20250804_155054
llm,phi4_generalist2_33_20250804_155054,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,NEU,,,33.0,20250804_155054
llm,phi4_normative_33_20250804_155054,phi4,phi4_normative,normative,DC-DC converter,4,Very important,NEU,,,33.0,20250804_155054
llm,phi4_normative2_33_20250804_155054,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,NEU,,,33.0,20250804_155054
llm,phi4_subject_matter_33_20250804_155054,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,NEU,,,33.0,20250804_155054
llm,phi4_subject_matter2_33_20250804_155054,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,NEU,,,33.0,20250804_155054
llm,phi4_generalist_34_20250804_155212,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,NEU,,,34.0,20250804_155212
llm,phi4_generalist2_34_20250804_155212,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,NEU,,,34.0,20250804_155212
llm,phi4_normative_34_20250804_155212,phi4,phi4_normative,normative,DC-DC converter,4,Very important,NEU,,,34.0,20250804_155212
llm,phi4_normative2_34_20250804_155212,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,NEU,,,34.0,20250804_155212
llm,phi4_subject_matter_34_20250804_155212,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,NEU,,,34.0,20250804_155212
llm,phi4_subject_matter2_34_20250804_155212,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,NEU,,,34.0,20250804_155212
llm,phi4_generalist_35_20250804_160222,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,NEU,,,35.0,20250804_160222
llm,phi4_generalist2_35_20250804_160222,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,NEU,,,35.0,20250804_160222
llm,phi4_normative_35_20250804_160222,phi4,phi4_normative,normative,DC-DC converter,4,Very important,NEU,,,35.0,20250804_160222
llm,phi4_normative2_35_20250804_160222,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,NEU,,,35.0,20250804_160222
llm,phi4_subject_matter_35_20250804_160222,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,NEU,,,35.0,20250804_160222
llm,phi4_subject_matter2_35_20250804_160222,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,NEU,,,35.0,20250804_160222
llm,phi4_generalist_36_20250804_160818,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,NEU,,,36.0,20250804_160818
llm,phi4_generalist2_36_20250804_160818,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,NEU,,,36.0,20250804_160818
llm,phi4_normative_36_20250804_160818,phi4,phi4_normative,normative,DC-DC converter,4,Very important,NEU,,,36.0,20250804_160818
llm,phi4_normative2_36_20250804_160818,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,NEU,,,36.0,20250804_160818
llm,phi4_subject_matter_36_20250804_160818,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,NEU,,,36.0,20250804_160818
llm,phi4_subject_matter2_36_20250804_160818,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,NEU,,,36.0,20250804_160818
llm,phi4_generalist_37_20250804_161733,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,NEU,,,37.0,20250804_161733
llm,phi4_generalist2_37_20250804_161733,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,NEU,,,37.0,20250804_161733
llm,phi4_normative_37_20250804_161733,phi4,phi4_normative,normative,DC-DC converter,4,Very important,NEU,,,37.0,20250804_161733
