row_id,base_model,variant_id,model,barrier_id,official_label,model_label,label_status,barrier_id_status,is_hallucinated,similarity,iteration,timestamp,truncated,barrier_list,bias_type,anchor_level
BIAS_EXAMPLE_llama_subject_matter_03_b2_inverse_order_20250831_180433,llama,llama_subject_matter,subject_matter,2,uncertain regulatory roadmap,"Uncertain regulatory roadmap: Regulatory frameworks surrounding DC technologies are not yet well-established, creating uncertainty for stakeholders and hindering the widespread adoption of these systems. This barrier may result in delayed investments or hesitancy to adopt new technologies.",hallucinated_label,correct_id,TRUE,0.288,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter_03_b3_inverse_order_20250831_180433,llama,llama_subject_matter,subject_matter,3,lack of enough trained personnel in DC systems,"Lack of enough trained personnel in DC systems: As DC technologies become more prevalent, there is a need for skilled professionals who can design, implement, and maintain these systems. A shortage of qualified personnel may hinder the growth and development of DC technologies.",hallucinated_label,correct_id,TRUE,0.284,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter_03_b4_inverse_order_20250831_180433,llama,llama_subject_matter,subject_matter,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,"Misconceptions and lack of knowledge lead to lengthy/expensive design and permit process: Lack of understanding about the benefits and capabilities of DC technologies may result in extensive design processes and permit approvals, adding to the overall costs and time required for implementation.",hallucinated_label,correct_id,TRUE,0.454,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter_03_b5_inverse_order_20250831_180433,llama,llama_subject_matter,subject_matter,5,incompatibility of DC systems components,"Incompatibility of DC systems components: The compatibility of various components within a DC system can be challenging, leading to potential issues with power quality and safety. This barrier may affect the reliability and performance of DC systems.",hallucinated_label,correct_id,TRUE,0.278,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter2_03_b1_inverse_order_20250831_180433,llama,llama_subject_matter2,subject_matter2,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter2_03_b2_inverse_order_20250831_180433,llama,llama_subject_matter2,subject_matter2,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter2_03_b3_inverse_order_20250831_180433,llama,llama_subject_matter2,subject_matter2,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter2_03_b4_inverse_order_20250831_180433,llama,llama_subject_matter2,subject_matter2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter2_03_b5_inverse_order_20250831_180433,llama,llama_subject_matter2,subject_matter2,5,incompatibility of DC systems components,compatibility issues with existing grid infrastructure,hallucinated_label,correct_id,TRUE,0.447,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter2_03_b6_inverse_order_20250831_180433,llama,llama_subject_matter2,subject_matter2,6,misconception and lack of knowledge leads to lengthy/expensive design and permit process,"public perception and acceptance of DC technologies in various sectors (e.g., industry, ports, data centers, buildings)",hallucinated_label,correct_id,TRUE,0.406,3,20250831_180433,yes,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_generalist_03_b1_inverse_order_20250831_180433,mistral,mistral_generalist,generalist,1,high costs of DC solutions,High costs of DC solutions,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_generalist_03_b2_inverse_order_20250831_180433,mistral,mistral_generalist,generalist,2,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_generalist_03_b3_inverse_order_20250831_180433,mistral,mistral_generalist,generalist,3,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_generalist_03_b4_inverse_order_20250831_180433,mistral,mistral_generalist,generalist,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,Misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_generalist_03_b5_inverse_order_20250831_180433,mistral,mistral_generalist,generalist,5,incompatibility of DC systems components,Incompatibility of DC systems components,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_generalist2_03_b1_inverse_order_20250831_180433,mistral,mistral_generalist2,generalist2,1,high costs of DC solutions,High costs of DC solutions,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_generalist2_03_b2_inverse_order_20250831_180433,mistral,mistral_generalist2,generalist2,2,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_generalist2_03_b3_inverse_order_20250831_180433,mistral,mistral_generalist2,generalist2,3,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_generalist2_03_b4_inverse_order_20250831_180433,mistral,mistral_generalist2,generalist2,4,incompatibility of DC systems components,Incompatibility of DC systems components,matched,wrong_id_matchable,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_generalist2_03_b5_inverse_order_20250831_180433,mistral,mistral_generalist2,generalist2,5,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_normative_03_b1_inverse_order_20250831_180433,mistral,mistral_normative,normative,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_normative_03_b2_inverse_order_20250831_180433,mistral,mistral_normative,normative,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_normative_03_b3_inverse_order_20250831_180433,mistral,mistral_normative,normative,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_normative_03_b4_inverse_order_20250831_180433,mistral,mistral_normative,normative,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_normative_03_b5_inverse_order_20250831_180433,mistral,mistral_normative,normative,5,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_normative2_03_b1_inverse_order_20250831_180433,mistral,mistral_normative2,normative2,1,high costs of DC solutions,High costs of DC solutions,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_normative2_03_b2_inverse_order_20250831_180433,mistral,mistral_normative2,normative2,2,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_normative2_03_b3_inverse_order_20250831_180433,mistral,mistral_normative2,normative2,3,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_normative2_03_b4_inverse_order_20250831_180433,mistral,mistral_normative2,normative2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,Misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_normative2_03_b5_inverse_order_20250831_180433,mistral,mistral_normative2,normative2,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_subject_matter_03_b1_inverse_order_20250831_180433,mistral,mistral_subject_matter,subject_matter,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_subject_matter_03_b2_inverse_order_20250831_180433,mistral,mistral_subject_matter,subject_matter,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_subject_matter_03_b3_inverse_order_20250831_180433,mistral,mistral_subject_matter,subject_matter,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_subject_matter_03_b4_inverse_order_20250831_180433,mistral,mistral_subject_matter,subject_matter,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_subject_matter_03_b5_inverse_order_20250831_180433,mistral,mistral_subject_matter,subject_matter,5,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_subject_matter2_03_b1_inverse_order_20250831_180433,mistral,mistral_subject_matter2,subject_matter2,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_subject_matter2_03_b2_inverse_order_20250831_180433,mistral,mistral_subject_matter2,subject_matter2,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_subject_matter2_03_b3_inverse_order_20250831_180433,mistral,mistral_subject_matter2,subject_matter2,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_subject_matter2_03_b4_inverse_order_20250831_180433,mistral,mistral_subject_matter2,subject_matter2,4,incompatibility of DC systems components,incompatibility of DC systems components,matched,wrong_id_matchable,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_subject_matter2_03_b5_inverse_order_20250831_180433,mistral,mistral_subject_matter2,subject_matter2,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_gemma3_generalist_03_b1_inverse_order_20250831_180433,gemma3,gemma3_generalist,generalist,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_gemma3_generalist_03_b2_inverse_order_20250831_180433,gemma3,gemma3_generalist,generalist,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_gemma3_generalist_03_b3_inverse_order_20250831_180433,gemma3,gemma3_generalist,generalist,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_gemma3_generalist_03_b4_inverse_order_20250831_180433,gemma3,gemma3_generalist,generalist,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_gemma3_generalist_03_b5_inverse_order_20250831_180433,gemma3,gemma3_generalist,generalist,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_gemma3_generalist2_03_b1_inverse_order_20250831_180433,gemma3,gemma3_generalist2,generalist2,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_gemma3_generalist2_03_b2_inverse_order_20250831_180433,gemma3,gemma3_generalist2,generalist2,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_gemma3_generalist2_03_b3_inverse_order_20250831_180433,gemma3,gemma3_generalist2,generalist2,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_gemma3_generalist2_03_b4_inverse_order_20250831_180433,gemma3,gemma3_generalist2,generalist2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_gemma3_generalist2_03_b5_inverse_order_20250831_180433,gemma3,gemma3_generalist2,generalist2,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_gemma3_normative_03_b1_inverse_order_20250831_180433,gemma3,gemma3_normative,normative,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_gemma3_normative_03_b2_inverse_order_20250831_180433,gemma3,gemma3_normative,normative,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_gemma3_normative_03_b3_inverse_order_20250831_180433,gemma3,gemma3_normative,normative,3,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_gemma3_normative_03_b4_inverse_order_20250831_180433,gemma3,gemma3_normative,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_gemma3_normative_03_b5_inverse_order_20250831_180433,gemma3,gemma3_normative,normative,5,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
BIAS_EXAMPLE_gemma3_normative2_03_b1_inverse_order_20250831_180433,gemma3,gemma3_normative2,normative2,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,3,20250831_180433,no,INVERSE_ORDER,BIAS_EXAMPLE,
