row_id,base_model,variant_id,model,dc_solution,rating,label,iteration,timestamp,source,condition
phi4_generalist_23_20250804_134930,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,23.0,20250804_134930,llm,CONTEXT
phi4_generalist2_23_20250804_134930,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,23.0,20250804_134930,llm,CONTEXT
phi4_normative_23_20250804_134930,phi4,phi4_normative,normative,DC-DC converter,4,Very important,23.0,20250804_134930,llm,CONTEXT
phi4_normative2_23_20250804_134930,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,23.0,20250804_134930,llm,CONTEXT
phi4_subject_matter_23_20250804_134930,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,23.0,20250804_134930,llm,CONTEXT
phi4_subject_matter2_23_20250804_134930,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,23.0,20250804_134930,llm,CONTEXT
phi4_generalist_24_20250804_135441,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,24.0,20250804_135441,llm,CONTEXT
phi4_generalist2_24_20250804_135441,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,24.0,20250804_135441,llm,CONTEXT
phi4_normative_24_20250804_135441,phi4,phi4_normative,normative,DC-DC converter,4,Very important,24.0,20250804_135441,llm,CONTEXT
phi4_normative2_24_20250804_135441,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,24.0,20250804_135441,llm,CONTEXT
phi4_subject_matter_24_20250804_135441,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,24.0,20250804_135441,llm,CONTEXT
phi4_subject_matter2_24_20250804_135441,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,24.0,20250804_135441,llm,CONTEXT
phi4_generalist_25_20250804_140855,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,25.0,20250804_140855,llm,CONTEXT
phi4_generalist2_25_20250804_140855,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,25.0,20250804_140855,llm,CONTEXT
phi4_normative_25_20250804_140855,phi4,phi4_normative,normative,DC-DC converter,4,Very important,25.0,20250804_140855,llm,CONTEXT
phi4_normative2_25_20250804_140855,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,25.0,20250804_140855,llm,CONTEXT
phi4_subject_matter_25_20250804_140855,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,25.0,20250804_140855,llm,CONTEXT
phi4_subject_matter2_25_20250804_140855,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,25.0,20250804_140855,llm,CONTEXT
phi4_generalist_26_20250804_141016,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,26.0,20250804_141016,llm,CONTEXT
phi4_generalist2_26_20250804_141016,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,26.0,20250804_141016,llm,CONTEXT
phi4_normative_26_20250804_141016,phi4,phi4_normative,normative,DC-DC converter,4,Very important,26.0,20250804_141016,llm,CONTEXT
phi4_normative2_26_20250804_141016,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,26.0,20250804_141016,llm,CONTEXT
phi4_subject_matter_26_20250804_141016,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,26.0,20250804_141016,llm,CONTEXT
phi4_subject_matter2_26_20250804_141016,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,26.0,20250804_141016,llm,CONTEXT
phi4_generalist_27_20250804_142235,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,27.0,20250804_142235,llm,CONTEXT
phi4_generalist2_27_20250804_142235,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,27.0,20250804_142235,llm,CONTEXT
phi4_normative_27_20250804_142235,phi4,phi4_normative,normative,DC-DC converter,4,Very important,27.0,20250804_142235,llm,CONTEXT
phi4_normative2_27_20250804_142235,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,27.0,20250804_142235,llm,CONTEXT
phi4_subject_matter_27_20250804_142235,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,27.0,20250804_142235,llm,CONTEXT
phi4_subject_matter2_27_20250804_142235,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,27.0,20250804_142235,llm,CONTEXT
phi4_generalist_28_20250804_144010,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,28.0,20250804_144010,llm,CONTEXT
phi4_generalist2_28_20250804_144010,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,28.0,20250804_144010,llm,CONTEXT
phi4_normative_28_20250804_144010,phi4,phi4_normative,normative,DC-DC converter,4,Very important,28.0,20250804_144010,llm,CONTEXT
phi4_normative2_28_20250804_144010,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,28.0,20250804_144010,llm,CONTEXT
phi4_subject_matter_28_20250804_144010,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,28.0,20250804_144010,llm,CONTEXT
phi4_subject_matter2_28_20250804_144010,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,28.0,20250804_144010,llm,CONTEXT
phi4_generalist_29_20250804_144615,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,29.0,20250804_144615,llm,CONTEXT
phi4_generalist2_29_20250804_144615,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,29.0,20250804_144615,llm,CONTEXT
phi4_normative_29_20250804_144615,phi4,phi4_normative,normative,DC-DC converter,4,Very important,29.0,20250804_144615,llm,CONTEXT
phi4_normative2_29_20250804_144615,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,29.0,20250804_144615,llm,CONTEXT
phi4_subject_matter_29_20250804_144615,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,29.0,20250804_144615,llm,CONTEXT
phi4_subject_matter2_29_20250804_144615,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,29.0,20250804_144615,llm,CONTEXT
phi4_generalist_30_20250804_145243,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,30.0,20250804_145243,llm,CONTEXT
phi4_generalist2_30_20250804_145243,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,30.0,20250804_145243,llm,CONTEXT
phi4_normative_30_20250804_145243,phi4,phi4_normative,normative,DC-DC converter,4,Very important,30.0,20250804_145243,llm,CONTEXT
phi4_normative2_30_20250804_145243,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,30.0,20250804_145243,llm,CONTEXT
phi4_subject_matter_30_20250804_145243,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,30.0,20250804_145243,llm,CONTEXT
phi4_subject_matter2_30_20250804_145243,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,30.0,20250804_145243,llm,CONTEXT
phi4_generalist_31_20250804_152034,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,31.0,20250804_152034,llm,CONTEXT
phi4_generalist2_31_20250804_152034,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,31.0,20250804_152034,llm,CONTEXT
phi4_normative_31_20250804_152034,phi4,phi4_normative,normative,DC-DC converter,4,Very important,31.0,20250804_152034,llm,CONTEXT
phi4_normative2_31_20250804_152034,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,31.0,20250804_152034,llm,CONTEXT
phi4_subject_matter_31_20250804_152034,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,31.0,20250804_152034,llm,CONTEXT
phi4_subject_matter2_31_20250804_152034,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,31.0,20250804_152034,llm,CONTEXT
phi4_generalist_32_20250804_153243,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,32.0,20250804_153243,llm,CONTEXT
phi4_generalist2_32_20250804_153243,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,32.0,20250804_153243,llm,CONTEXT
phi4_normative_32_20250804_153243,phi4,phi4_normative,normative,DC-DC converter,4,Very important,32.0,20250804_153243,llm,CONTEXT
phi4_normative2_32_20250804_153243,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,32.0,20250804_153243,llm,CONTEXT
phi4_subject_matter_32_20250804_153243,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,32.0,20250804_153243,llm,CONTEXT
phi4_subject_matter2_32_20250804_153243,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,32.0,20250804_153243,llm,CONTEXT
phi4_generalist_33_20250804_155054,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,33.0,20250804_155054,llm,CONTEXT
phi4_generalist2_33_20250804_155054,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,33.0,20250804_155054,llm,CONTEXT
phi4_normative_33_20250804_155054,phi4,phi4_normative,normative,DC-DC converter,4,Very important,33.0,20250804_155054,llm,CONTEXT
phi4_normative2_33_20250804_155054,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,33.0,20250804_155054,llm,CONTEXT
phi4_subject_matter_33_20250804_155054,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,33.0,20250804_155054,llm,CONTEXT
phi4_subject_matter2_33_20250804_155054,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,33.0,20250804_155054,llm,CONTEXT
phi4_generalist_34_20250804_155212,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,34.0,20250804_155212,llm,CONTEXT
phi4_generalist2_34_20250804_155212,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,34.0,20250804_155212,llm,CONTEXT
phi4_normative_34_20250804_155212,phi4,phi4_normative,normative,DC-DC converter,4,Very important,34.0,20250804_155212,llm,CONTEXT
phi4_normative2_34_20250804_155212,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,34.0,20250804_155212,llm,CONTEXT
phi4_subject_matter_34_20250804_155212,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,34.0,20250804_155212,llm,CONTEXT
phi4_subject_matter2_34_20250804_155212,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,34.0,20250804_155212,llm,CONTEXT
phi4_generalist_35_20250804_160222,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,35.0,20250804_160222,llm,CONTEXT
phi4_generalist2_35_20250804_160222,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,35.0,20250804_160222,llm,CONTEXT
phi4_normative_35_20250804_160222,phi4,phi4_normative,normative,DC-DC converter,4,Very important,35.0,20250804_160222,llm,CONTEXT
phi4_normative2_35_20250804_160222,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,35.0,20250804_160222,llm,CONTEXT
phi4_subject_matter_35_20250804_160222,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,35.0,20250804_160222,llm,CONTEXT
phi4_subject_matter2_35_20250804_160222,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,35.0,20250804_160222,llm,CONTEXT
phi4_generalist_36_20250804_160818,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,36.0,20250804_160818,llm,CONTEXT
phi4_generalist2_36_20250804_160818,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,36.0,20250804_160818,llm,CONTEXT
phi4_normative_36_20250804_160818,phi4,phi4_normative,normative,DC-DC converter,4,Very important,36.0,20250804_160818,llm,CONTEXT
phi4_normative2_36_20250804_160818,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,36.0,20250804_160818,llm,CONTEXT
phi4_subject_matter_36_20250804_160818,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,36.0,20250804_160818,llm,CONTEXT
phi4_subject_matter2_36_20250804_160818,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,36.0,20250804_160818,llm,CONTEXT
phi4_generalist_37_20250804_161733,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,37.0,20250804_161733,llm,CONTEXT
phi4_generalist2_37_20250804_161733,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,37.0,20250804_161733,llm,CONTEXT
phi4_normative_37_20250804_161733,phi4,phi4_normative,normative,DC-DC converter,4,Very important,37.0,20250804_161733,llm,CONTEXT
phi4_normative2_37_20250804_161733,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,37.0,20250804_161733,llm,CONTEXT
phi4_subject_matter_37_20250804_161733,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,37.0,20250804_161733,llm,CONTEXT
phi4_subject_matter2_37_20250804_161733,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,37.0,20250804_161733,llm,CONTEXT
phi4_generalist_38_20250804_161923,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,38.0,20250804_161923,llm,CONTEXT
phi4_generalist2_38_20250804_161923,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,38.0,20250804_161923,llm,CONTEXT
phi4_normative_38_20250804_161923,phi4,phi4_normative,normative,DC-DC converter,4,Very important,38.0,20250804_161923,llm,CONTEXT
phi4_normative2_38_20250804_161923,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,38.0,20250804_161923,llm,CONTEXT
phi4_subject_matter_38_20250804_161923,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,38.0,20250804_161923,llm,CONTEXT
phi4_subject_matter2_38_20250804_161923,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,38.0,20250804_161923,llm,CONTEXT
phi4_generalist_39_20250804_162245,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,39.0,20250804_162245,llm,CONTEXT
phi4_generalist2_39_20250804_162245,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,39.0,20250804_162245,llm,CONTEXT
phi4_normative_39_20250804_162245,phi4,phi4_normative,normative,DC-DC converter,4,Very important,39.0,20250804_162245,llm,CONTEXT
phi4_normative2_39_20250804_162245,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,39.0,20250804_162245,llm,CONTEXT
phi4_subject_matter_39_20250804_162245,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,39.0,20250804_162245,llm,CONTEXT
phi4_subject_matter2_39_20250804_162245,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,39.0,20250804_162245,llm,CONTEXT
phi4_generalist_40_20250804_162526,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,40.0,20250804_162526,llm,CONTEXT
phi4_generalist2_40_20250804_162526,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,40.0,20250804_162526,llm,CONTEXT
phi4_normative_40_20250804_162526,phi4,phi4_normative,normative,DC-DC converter,4,Very important,40.0,20250804_162526,llm,CONTEXT
phi4_normative2_40_20250804_162526,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,40.0,20250804_162526,llm,CONTEXT
phi4_subject_matter_40_20250804_162526,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,40.0,20250804_162526,llm,CONTEXT
phi4_subject_matter2_40_20250804_162526,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,40.0,20250804_162526,llm,CONTEXT
phi4_generalist_41_20250804_165110,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,41.0,20250804_165110,llm,CONTEXT
phi4_generalist2_41_20250804_165110,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,41.0,20250804_165110,llm,CONTEXT
phi4_normative_41_20250804_165110,phi4,phi4_normative,normative,DC-DC converter,4,Very important,41.0,20250804_165110,llm,CONTEXT
phi4_normative2_41_20250804_165110,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,41.0,20250804_165110,llm,CONTEXT
phi4_subject_matter_41_20250804_165110,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,41.0,20250804_165110,llm,CONTEXT
phi4_subject_matter2_41_20250804_165110,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,41.0,20250804_165110,llm,CONTEXT
phi4_generalist_42_20250804_171455,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,42.0,20250804_171455,llm,CONTEXT
phi4_generalist2_42_20250804_171455,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,42.0,20250804_171455,llm,CONTEXT
phi4_normative_42_20250804_171455,phi4,phi4_normative,normative,DC-DC converter,4,Very important,42.0,20250804_171455,llm,CONTEXT
phi4_normative2_42_20250804_171455,phi4,phi4_normative2,normative2,DC-DC converter,4,Very important,42.0,20250804_171455,llm,CONTEXT
phi4_subject_matter_42_20250804_171455,phi4,phi4_subject_matter,subject_matter,DC-DC converter,4,Very important,42.0,20250804_171455,llm,CONTEXT
phi4_subject_matter2_42_20250804_171455,phi4,phi4_subject_matter2,subject_matter2,DC-DC converter,4,Very important,42.0,20250804_171455,llm,CONTEXT
phi4_generalist_43_20250804_172121,phi4,phi4_generalist,generalist,DC-DC converter,4,Very important,43.0,20250804_172121,llm,CONTEXT
phi4_generalist2_43_20250804_172121,phi4,phi4_generalist2,generalist2,DC-DC converter,4,Very important,43.0,20250804_172121,llm,CONTEXT
phi4_normative_43_20250804_172121,phi4,phi4_normative,normative,DC-DC converter,4,Very important,43.0,20250804_172121,llm,CONTEXT
