row_id,source,condition,base_model,variant_id,model,dc_solution,rating,label,iteration,timestamp
llama-pro_generalist_19_20250620_190407,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,3,Important,19.0,20250620_190407
llama-pro_generalist_20_20250620_190731,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,2,Somewhat important,20.0,20250620_190731
llama-pro_generalist_21_20250620_190805,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,3,Important,21.0,20250620_190805
llama-pro_generalist_22_20250620_191527,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,3,Important,22.0,20250620_191527
llama-pro_generalist_23_20250620_192051,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,3,Important,23.0,20250620_192051
llama-pro_generalist_24_20250620_192406,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,3,Important,24.0,20250620_192406
llama-pro_generalist_25_20250620_192703,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,3,Important,25.0,20250620_192703
llama-pro_generalist_26_20250620_192821,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,3,Important,26.0,20250620_192821
llama-pro_generalist_27_20250620_192939,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,3,Important,27.0,20250620_192939
llama-pro_generalist_28_20250620_193147,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,3,Important,28.0,20250620_193147
llama-pro_generalist_29_20250620_223925,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,3,Important,29.0,20250620_223925
llama-pro_generalist_30_20250620_224733,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,3,Important,30.0,20250620_224733
llama-pro_generalist_31_20250620_225155,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,3,Important,31.0,20250620_225155
llama-pro_generalist_32_20250620_225304,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,3,Important,32.0,20250620_225304
llama-pro_generalist_33_20250620_225419,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,3,Important,33.0,20250620_225419
llama-pro_generalist_34_20250620_225507,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,3,Important,34.0,20250620_225507
llama-pro_generalist_35_20250620_225553,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,3,Important,35.0,20250620_225553
llama-pro_generalist_36_20250620_225625,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,3,Important,36.0,20250620_225625
llama-pro_generalist_37_20250620_225911,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,3,Important,37.0,20250620_225911
llama-pro_generalist_38_20250620_230019,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,3,Important,38.0,20250620_230019
llama-pro_generalist_39_20250620_230153,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,3,Important,39.0,20250620_230153
llama-pro_generalist_40_20250620_230245,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,2,Somewhat important,40.0,20250620_230245
llama-pro_generalist_41_20250620_230320,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,3,Important,41.0,20250620_230320
llama-pro_generalist_42_20250620_230417,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,3,Important,42.0,20250620_230417
llama-pro_generalist_43_20250620_230459,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,3,Important,43.0,20250620_230459
llama-pro_generalist_44_20250620_230547,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,3,Important,44.0,20250620_230547
llama-pro_generalist_45_20250620_230638,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,3,Important,45.0,20250620_230638
llama-pro_generalist_46_20250620_230757,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,3,Important,46.0,20250620_230757
llama-pro_generalist_47_20250620_230930,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,3,Important,47.0,20250620_230930
llama-pro_generalist_48_20250620_231110,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,3,Important,48.0,20250620_231110
llama-pro_generalist_49_20250620_231356,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Solid-state circuit breaker,3,Important,49.0,20250620_231356
llama-pro_generalist_00_20250618_225225,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,0.0,20250618_225225
llama-pro_generalist_01_20250618_225411,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,1.0,20250618_225411
llama-pro_generalist_02_20250618_225445,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,2.0,20250618_225445
llama-pro_generalist_03_20250618_225519,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,3.0,20250618_225519
llama-pro_generalist_04_20250618_225550,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,2,Somewhat important,4.0,20250618_225550
llama-pro_generalist_05_20250618_225705,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,5.0,20250618_225705
llama-pro_generalist_06_20250618_230355,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,6.0,20250618_230355
llama-pro_generalist_07_20250618_230510,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,7.0,20250618_230510
llama-pro_generalist_08_20250618_230652,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,8.0,20250618_230652
llama-pro_generalist_09_20250618_230731,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,9.0,20250618_230731
llama-pro_generalist_10_20250618_230806,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,10.0,20250618_230806
llama-pro_generalist_11_20250618_230842,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,11.0,20250618_230842
llama-pro_generalist_12_20250618_230935,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,12.0,20250618_230935
llama-pro_generalist_13_20250618_231012,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,13.0,20250618_231012
llama-pro_generalist_14_20250618_231117,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,14.0,20250618_231117
llama-pro_generalist_15_20250618_231233,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,15.0,20250618_231233
llama-pro_generalist_16_20250618_231401,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,16.0,20250618_231401
llama-pro_generalist_17_20250618_231624,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,17.0,20250618_231624
llama-pro_generalist_18_20250618_231851,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,2,Somewhat important,18.0,20250618_231851
llama-pro_generalist_19_20250618_231936,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,19.0,20250618_231936
llama-pro_generalist_20_20250618_232009,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,20.0,20250618_232009
llama-pro_generalist_21_20250618_232041,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,2,Somewhat important,21.0,20250618_232041
llama-pro_generalist_22_20250618_232129,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,22.0,20250618_232129
llama-pro_generalist_23_20250618_232353,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,2,Somewhat important,23.0,20250618_232353
llama-pro_generalist_24_20250618_232425,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,2,Somewhat important,24.0,20250618_232425
llama-pro_generalist_25_20250618_232511,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,25.0,20250618_232511
llama-pro_generalist_26_20250618_232635,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,26.0,20250618_232635
llama-pro_generalist_27_20250618_232819,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,27.0,20250618_232819
llama-pro_generalist_28_20250618_232923,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,28.0,20250618_232923
llama-pro_generalist_29_20250618_233229,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,29.0,20250618_233229
llama-pro_generalist_30_20250618_233304,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,30.0,20250618_233304
llama-pro_generalist_31_20250618_233441,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,31.0,20250618_233441
llama-pro_generalist_32_20250618_233514,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,32.0,20250618_233514
llama-pro_generalist_33_20250618_233548,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,33.0,20250618_233548
llama-pro_generalist_34_20250618_233755,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,34.0,20250618_233755
llama-pro_generalist_35_20250618_234015,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,2,Somewhat important,35.0,20250618_234015
llama-pro_generalist_36_20250618_234049,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,36.0,20250618_234049
llama-pro_generalist_37_20250618_234226,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,37.0,20250618_234226
llama-pro_generalist_38_20250618_234258,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,38.0,20250618_234258
llama-pro_generalist_39_20250618_234332,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,39.0,20250618_234332
llama-pro_generalist_40_20250618_234404,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,40.0,20250618_234404
llama-pro_generalist_41_20250618_234439,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,41.0,20250618_234439
llama-pro_generalist_42_20250618_234630,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,42.0,20250618_234630
llama-pro_generalist_43_20250618_234702,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,43.0,20250618_234702
llama-pro_generalist_44_20250618_234748,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,44.0,20250618_234748
llama-pro_generalist_45_20250618_235013,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,45.0,20250618_235013
llama-pro_generalist_46_20250618_235119,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,46.0,20250618_235119
llama-pro_generalist_47_20250618_235149,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,47.0,20250618_235149
llama-pro_generalist_48_20250618_235220,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,3,Important,48.0,20250618_235220
llama-pro_generalist_49_20250618_235252,llm,ZEROSHOT,llama-pro,llama-pro_generalist,generalist,Static protection system,2,Somewhat important,49.0,20250618_235252
llama-pro_generalist2_00_20250618_184940,llm,ZEROSHOT,llama-pro,llama-pro_generalist2,generalist2,DC connectors,3,Important,0.0,20250618_184940
llama-pro_generalist2_01_20250618_185022,llm,ZEROSHOT,llama-pro,llama-pro_generalist2,generalist2,DC connectors,3,Important,1.0,20250618_185022
llama-pro_generalist2_02_20250618_185203,llm,ZEROSHOT,llama-pro,llama-pro_generalist2,generalist2,DC connectors,3,Important,2.0,20250618_185203
llama-pro_generalist2_03_20250618_185356,llm,ZEROSHOT,llama-pro,llama-pro_generalist2,generalist2,DC connectors,3,Important,3.0,20250618_185356
llama-pro_generalist2_04_20250618_185446,llm,ZEROSHOT,llama-pro,llama-pro_generalist2,generalist2,DC connectors,3,Important,4.0,20250618_185446
llama-pro_generalist2_05_20250618_185836,llm,ZEROSHOT,llama-pro,llama-pro_generalist2,generalist2,DC connectors,3,Important,5.0,20250618_185836
llama-pro_generalist2_06_20250618_190033,llm,ZEROSHOT,llama-pro,llama-pro_generalist2,generalist2,DC connectors,3,Important,6.0,20250618_190033
llama-pro_generalist2_07_20250618_190104,llm,ZEROSHOT,llama-pro,llama-pro_generalist2,generalist2,DC connectors,3,Important,7.0,20250618_190104
llama-pro_generalist2_08_20250618_190232,llm,ZEROSHOT,llama-pro,llama-pro_generalist2,generalist2,DC connectors,3,Important,8.0,20250618_190232
llama-pro_generalist2_09_20250618_190307,llm,ZEROSHOT,llama-pro,llama-pro_generalist2,generalist2,DC connectors,3,Important,9.0,20250618_190307
llama-pro_generalist2_10_20250618_190344,llm,ZEROSHOT,llama-pro,llama-pro_generalist2,generalist2,DC connectors,3,Important,10.0,20250618_190344
llama-pro_generalist2_11_20250618_190417,llm,ZEROSHOT,llama-pro,llama-pro_generalist2,generalist2,DC connectors,3,Important,11.0,20250618_190417
llama-pro_generalist2_12_20250618_190524,llm,ZEROSHOT,llama-pro,llama-pro_generalist2,generalist2,DC connectors,3,Important,12.0,20250618_190524
llama-pro_generalist2_13_20250618_190556,llm,ZEROSHOT,llama-pro,llama-pro_generalist2,generalist2,DC connectors,3,Important,13.0,20250618_190556
llama-pro_generalist2_14_20250618_190818,llm,ZEROSHOT,llama-pro,llama-pro_generalist2,generalist2,DC connectors,3,Important,14.0,20250618_190818
llama-pro_generalist2_15_20250618_191053,llm,ZEROSHOT,llama-pro,llama-pro_generalist2,generalist2,DC connectors,3,Important,15.0,20250618_191053
llama-pro_generalist2_16_20250618_191201,llm,ZEROSHOT,llama-pro,llama-pro_generalist2,generalist2,DC connectors,3,Important,16.0,20250618_191201
llama-pro_generalist2_17_20250618_191752,llm,ZEROSHOT,llama-pro,llama-pro_generalist2,generalist2,DC connectors,3,Important,17.0,20250618_191752
llama-pro_generalist2_18_20250618_192038,llm,ZEROSHOT,llama-pro,llama-pro_generalist2,generalist2,DC connectors,4,Very important,18.0,20250618_192038
llama-pro_generalist2_19_20250618_192544,llm,ZEROSHOT,llama-pro,llama-pro_generalist2,generalist2,DC connectors,3,Important,19.0,20250618_192544
llama-pro_generalist2_20_20250618_192614,llm,ZEROSHOT,llama-pro,llama-pro_generalist2,generalist2,DC connectors,3,Important,20.0,20250618_192614
llama-pro_generalist2_21_20250618_192717,llm,ZEROSHOT,llama-pro,llama-pro_generalist2,generalist2,DC connectors,3,Important,21.0,20250618_192717
llama-pro_generalist2_22_20250618_192923,llm,ZEROSHOT,llama-pro,llama-pro_generalist2,generalist2,DC connectors,3,Important,22.0,20250618_192923
llama-pro_generalist2_23_20250618_193144,llm,ZEROSHOT,llama-pro,llama-pro_generalist2,generalist2,DC connectors,3,Important,23.0,20250618_193144
llama-pro_generalist2_24_20250618_193224,llm,ZEROSHOT,llama-pro,llama-pro_generalist2,generalist2,DC connectors,3,Important,24.0,20250618_193224
llama-pro_generalist2_25_20250618_193332,llm,ZEROSHOT,llama-pro,llama-pro_generalist2,generalist2,DC connectors,3,Important,25.0,20250618_193332
llama-pro_generalist2_26_20250618_193541,llm,ZEROSHOT,llama-pro,llama-pro_generalist2,generalist2,DC connectors,3,Important,26.0,20250618_193541
llama-pro_generalist2_27_20250618_194008,llm,ZEROSHOT,llama-pro,llama-pro_generalist2,generalist2,DC connectors,3,Important,27.0,20250618_194008
