row_id,source,condition,base_model,variant_id,model,rating,label,iteration,timestamp
gemma3_normative_27_20250627_231154,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,27.0,20250627_231154
gemma3_normative2_27_20250627_231154,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,27.0,20250627_231154
gemma3_subject_matter_27_20250627_231154,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,27.0,20250627_231154
gemma3_subject_matter2_27_20250627_231154,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,27.0,20250627_231154
gemma3_generalist_28_20250627_231320,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,28.0,20250627_231320
gemma3_generalist2_28_20250627_231320,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,28.0,20250627_231320
gemma3_normative_28_20250627_231320,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,28.0,20250627_231320
gemma3_normative2_28_20250627_231320,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,28.0,20250627_231320
gemma3_subject_matter_28_20250627_231320,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,28.0,20250627_231320
gemma3_subject_matter2_28_20250627_231320,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,28.0,20250627_231320
gemma3_generalist_29_20250627_231450,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,29.0,20250627_231450
gemma3_generalist2_29_20250627_231450,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,29.0,20250627_231450
gemma3_normative_29_20250627_231450,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,29.0,20250627_231450
gemma3_normative2_29_20250627_231450,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,29.0,20250627_231450
gemma3_subject_matter_29_20250627_231450,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,29.0,20250627_231450
gemma3_subject_matter2_29_20250627_231450,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,29.0,20250627_231450
gemma3_generalist_30_20250627_231605,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,30.0,20250627_231605
gemma3_generalist2_30_20250627_231605,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,30.0,20250627_231605
gemma3_normative_30_20250627_231605,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,30.0,20250627_231605
gemma3_normative2_30_20250627_231605,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,30.0,20250627_231605
gemma3_subject_matter_30_20250627_231605,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,30.0,20250627_231605
gemma3_subject_matter2_30_20250627_231605,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,30.0,20250627_231605
gemma3_generalist_31_20250627_231719,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,31.0,20250627_231719
gemma3_generalist2_31_20250627_231719,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,31.0,20250627_231719
gemma3_normative_31_20250627_231719,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,31.0,20250627_231719
gemma3_normative2_31_20250627_231719,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,31.0,20250627_231719
gemma3_subject_matter_31_20250627_231719,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,31.0,20250627_231719
gemma3_subject_matter2_31_20250627_231719,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,31.0,20250627_231719
gemma3_generalist_32_20250627_231835,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,32.0,20250627_231835
gemma3_generalist2_32_20250627_231835,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,32.0,20250627_231835
gemma3_normative_32_20250627_231835,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,32.0,20250627_231835
gemma3_normative2_32_20250627_231835,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,32.0,20250627_231835
gemma3_subject_matter_32_20250627_231835,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,32.0,20250627_231835
gemma3_subject_matter2_32_20250627_231835,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,32.0,20250627_231835
gemma3_generalist_33_20250627_231951,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,33.0,20250627_231951
gemma3_generalist2_33_20250627_231951,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,33.0,20250627_231951
gemma3_normative_33_20250627_231951,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,33.0,20250627_231951
gemma3_normative2_33_20250627_231951,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,33.0,20250627_231951
gemma3_subject_matter_33_20250627_231951,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,33.0,20250627_231951
gemma3_subject_matter2_33_20250627_231951,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,33.0,20250627_231951
gemma3_generalist_34_20250627_232106,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,34.0,20250627_232106
gemma3_generalist2_34_20250627_232106,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,34.0,20250627_232106
gemma3_normative_34_20250627_232106,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,34.0,20250627_232106
gemma3_normative2_34_20250627_232106,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,34.0,20250627_232106
gemma3_subject_matter_34_20250627_232106,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,34.0,20250627_232106
gemma3_subject_matter2_34_20250627_232106,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,34.0,20250627_232106
gemma3_generalist_35_20250627_232220,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,35.0,20250627_232220
gemma3_generalist2_35_20250627_232220,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,35.0,20250627_232220
gemma3_normative_35_20250627_232220,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,35.0,20250627_232220
gemma3_normative2_35_20250627_232220,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,35.0,20250627_232220
gemma3_subject_matter_35_20250627_232220,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,35.0,20250627_232220
gemma3_subject_matter2_35_20250627_232220,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,35.0,20250627_232220
gemma3_generalist_36_20250627_232334,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,36.0,20250627_232334
gemma3_generalist2_36_20250627_232334,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,36.0,20250627_232334
gemma3_normative_36_20250627_232334,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,36.0,20250627_232334
gemma3_normative2_36_20250627_232334,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,36.0,20250627_232334
gemma3_subject_matter_36_20250627_232334,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,36.0,20250627_232334
gemma3_subject_matter2_36_20250627_232334,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,36.0,20250627_232334
gemma3_generalist_37_20250627_232450,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,37.0,20250627_232450
gemma3_generalist2_37_20250627_232450,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,37.0,20250627_232450
gemma3_normative_37_20250627_232450,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,37.0,20250627_232450
gemma3_normative2_37_20250627_232450,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,37.0,20250627_232450
gemma3_subject_matter_37_20250627_232450,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,37.0,20250627_232450
gemma3_subject_matter2_37_20250627_232450,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,37.0,20250627_232450
gemma3_generalist_38_20250627_232608,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,38.0,20250627_232608
gemma3_generalist2_38_20250627_232608,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,38.0,20250627_232608
gemma3_normative_38_20250627_232608,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,38.0,20250627_232608
gemma3_normative2_38_20250627_232608,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,38.0,20250627_232608
gemma3_subject_matter_38_20250627_232608,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,38.0,20250627_232608
gemma3_subject_matter2_38_20250627_232608,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,38.0,20250627_232608
gemma3_generalist_39_20250627_232723,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,39.0,20250627_232723
gemma3_generalist2_39_20250627_232723,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,39.0,20250627_232723
gemma3_normative_39_20250627_232723,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,39.0,20250627_232723
gemma3_normative2_39_20250627_232723,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,39.0,20250627_232723
gemma3_subject_matter_39_20250627_232723,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,39.0,20250627_232723
gemma3_subject_matter2_39_20250627_232723,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,39.0,20250627_232723
gemma3_generalist_40_20250627_232838,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,40.0,20250627_232838
gemma3_generalist2_40_20250627_232838,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,40.0,20250627_232838
gemma3_normative_40_20250627_232838,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,40.0,20250627_232838
gemma3_normative2_40_20250627_232838,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,40.0,20250627_232838
gemma3_subject_matter_40_20250627_232838,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,40.0,20250627_232838
gemma3_subject_matter2_40_20250627_232838,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,40.0,20250627_232838
gemma3_generalist_41_20250627_232952,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,41.0,20250627_232952
gemma3_generalist2_41_20250627_232952,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,41.0,20250627_232952
gemma3_normative_41_20250627_232952,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,41.0,20250627_232952
gemma3_normative2_41_20250627_232952,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,41.0,20250627_232952
gemma3_subject_matter_41_20250627_232952,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,41.0,20250627_232952
gemma3_subject_matter2_41_20250627_232952,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,41.0,20250627_232952
gemma3_generalist_42_20250627_233107,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,42.0,20250627_233107
gemma3_generalist2_42_20250627_233107,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,42.0,20250627_233107
gemma3_normative_42_20250627_233107,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,42.0,20250627_233107
gemma3_normative2_42_20250627_233107,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,42.0,20250627_233107
gemma3_subject_matter_42_20250627_233107,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,42.0,20250627_233107
gemma3_subject_matter2_42_20250627_233107,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,42.0,20250627_233107
gemma3_generalist_43_20250627_233227,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,43.0,20250627_233227
gemma3_generalist2_43_20250627_233227,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,43.0,20250627_233227
gemma3_normative_43_20250627_233227,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,43.0,20250627_233227
gemma3_normative2_43_20250627_233227,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,43.0,20250627_233227
gemma3_subject_matter_43_20250627_233227,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,43.0,20250627_233227
gemma3_subject_matter2_43_20250627_233227,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,43.0,20250627_233227
gemma3_generalist_44_20250627_233341,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,44.0,20250627_233341
gemma3_generalist2_44_20250627_233341,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,44.0,20250627_233341
gemma3_normative_44_20250627_233341,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,44.0,20250627_233341
gemma3_normative2_44_20250627_233341,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,44.0,20250627_233341
gemma3_subject_matter_44_20250627_233341,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,44.0,20250627_233341
gemma3_subject_matter2_44_20250627_233341,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,44.0,20250627_233341
gemma3_generalist_45_20250627_233457,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,45.0,20250627_233457
gemma3_generalist2_45_20250627_233457,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,45.0,20250627_233457
gemma3_normative_45_20250627_233457,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,45.0,20250627_233457
gemma3_normative2_45_20250627_233457,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,45.0,20250627_233457
gemma3_subject_matter_45_20250627_233457,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,45.0,20250627_233457
gemma3_subject_matter2_45_20250627_233457,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,45.0,20250627_233457
gemma3_generalist_46_20250627_233611,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,46.0,20250627_233611
gemma3_generalist2_46_20250627_233611,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,46.0,20250627_233611
gemma3_normative_46_20250627_233611,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,46.0,20250627_233611
gemma3_normative2_46_20250627_233611,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,46.0,20250627_233611
gemma3_subject_matter_46_20250627_233611,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,46.0,20250627_233611
gemma3_subject_matter2_46_20250627_233611,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,46.0,20250627_233611
gemma3_generalist_47_20250627_233737,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,47.0,20250627_233737
gemma3_generalist2_47_20250627_233737,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,47.0,20250627_233737
gemma3_normative_47_20250627_233737,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,47.0,20250627_233737
gemma3_normative2_47_20250627_233737,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,47.0,20250627_233737
gemma3_subject_matter_47_20250627_233737,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,47.0,20250627_233737
gemma3_subject_matter2_47_20250627_233737,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,47.0,20250627_233737
gemma3_generalist_48_20250627_233856,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,48.0,20250627_233856
gemma3_generalist2_48_20250627_233856,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,48.0,20250627_233856
gemma3_normative_48_20250627_233856,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,48.0,20250627_233856
gemma3_normative2_48_20250627_233856,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,48.0,20250627_233856
gemma3_subject_matter_48_20250627_233856,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,48.0,20250627_233856
gemma3_subject_matter2_48_20250627_233856,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,48.0,20250627_233856
gemma3_generalist_49_20250627_234101,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,49.0,20250627_234101
gemma3_generalist2_49_20250627_234101,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,49.0,20250627_234101
gemma3_normative_49_20250627_234101,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,49.0,20250627_234101
gemma3_normative2_49_20250627_234101,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,49.0,20250627_234101
gemma3_subject_matter_49_20250627_234101,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,49.0,20250627_234101
gemma3_subject_matter2_49_20250627_234101,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,49.0,20250627_234101
